name,description,link_url,image_url,unique_id,manufacturer_id
"Vesta 8"" LED Flush Mount/Wall Sconce","Symbolic of the hearth and home, the Vesta collection draws inspiration from the Roman goddess represented by the fire of her temple. Large diameters of shallow, inverted vessels disperse indirect light upward
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/vesta-8-led-flush-mount-wall-sconce/SM81850BKFG,https://www.studiomlighting.com/products_main_image/SM81850BKFG.jpg,SM81850BKFG,1113
"Vesta 36"" LED Pendant/Semi-Flush","Symbolic of the hearth and home, the Vesta collection draws inspiration from the Roman goddess represented by the fire of her temple. Large diameters of shallow, inverted vessels disperse indirect light upward
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/vesta-36-led-pendant-semi-flush/SM81856BKFG,https://www.studiomlighting.com/products_main_image/SM81856BKFG.jpg,SM81856BKFG,1113
Cavalier 2-Light Pendant,"Leather swathes are stitched at their edges and brought together, bound by brass finials, to form shades above brass sockets. Elongated extensions of Naturally Aged Brass tubing are enhanced by smooth, Tobacco
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/cavalier-2-light-pendant/SM81802NAB,https://www.studiomlighting.com/products_main_image/SM81802NAB.jpg,SM81802NAB,1113
Cavalier 1-Light Wall Sconce,"Leather swathes are stitched at their edges and brought together, bound by brass finials, to form shades above brass sockets. Elongated extensions of Naturally Aged Brass tubing are enhanced by smooth, Tobacco
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/cavalier-1-light-wall-sconce/SM81800NAB,https://www.studiomlighting.com/products_main_image/SM81800NAB.jpg,SM81800NAB,1113
Cavalier 4-Light Pendant with LED Bulbs,"Leather swathes are stitched at their edges and brought together, bound by brass finials, to form shades above brass sockets. Elongated extensions of Naturally Aged Brass tubing are enhanced by smooth, Tobacco
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/cavalier-4-light-pendant-with-led-bulbs/SM81804NAB,https://www.studiomlighting.com/products_main_image/SM81804NAB.jpg,SM81804NAB,1113
"Cavalier 16"" Pendant","Leather swathes are stitched at their edges and brought together, bound by brass finials, to form shades above brass sockets. Elongated extensions of Naturally Aged Brass tubing are enhanced by smooth, Tobacco
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/cavalier-16-pendant/SM81806NAB,https://www.studiomlighting.com/products_main_image/SM81806NAB.jpg,SM81806NAB,1113
"Cavalier 11"" Pendant","Leather swathes are stitched at their edges and brought together, bound by brass finials, to form shades above brass sockets. Elongated extensions of Naturally Aged Brass tubing are enhanced by smooth, Tobacco
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/cavalier-11-pendant/SM81801NAB,https://www.studiomlighting.com/products_main_image/SM81801NAB.jpg,SM81801NAB,1113
Arya Single Pendant - Clear Black Nickel,"Double stacked hand-blown glass domes plateau to a flattened plane resting marvelously on a cylindrical tube striped with dedicated LED light reveals. Glass options of Mirror Smoked or an opulent Emerald Green
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/arya-single-pendant--clear-black-nickel/SM24701CLBC,https://www.studiomlighting.com/products_main_image/SM24701CLBC.jpg,SM24701CLBC,1113
Chapeau 1-Light Pendant,"Cheerful in design, the Chapeau nods its domed cap at the brasseries of Paris with influences of Dutch modern trends. Contemporary Satin Brass metalwork contrasts with wrapped leather accents that terminate at
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/chapeau-1-light-pendant/SM21303SBR,https://www.studiomlighting.com/products_main_image/SM21303SBR.jpg,SM21303SBR,1113
Chapeau LED Hat Tip Sconce,"Cheerful in design, the Chapeau nods its domed cap at the brasseries of Paris with influences of Dutch modern trends. Contemporary Satin Brass metalwork contrasts with wrapped leather accents that terminate at
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/chapeau-led-hat-tip-sconce/SM21301SBR,https://www.studiomlighting.com/products_main_image/SM21301SBR.jpg,SM21301SBR,1113
Chapeau LED Tophat Sconce,"Cheerful in design, the Chapeau nods its domed cap at the brasseries of Paris with influences of Dutch modern trends. Contemporary Satin Brass metalwork contrasts with wrapped leather accents that terminate at
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/chapeau-led-tophat-sconce/SM21300SBR,https://www.studiomlighting.com/products_main_image/SM21300SBR.jpg,SM21300SBR,1113
"Incognito 14"" Surface Mount - Clear/Chrome","Ominous glows of LED illuminated glass spheres appear behind glass shades that are opaque when not lit. These deformed sphere shapes of glass are purposely oblong and available in either Mirror plated glass or
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/incognito-14-surface-mount--clear-chrome/SM31084CLPC,https://www.studiomlighting.com/products_main_image/SM31084CLPC.jpg,SM31084CLPC,1113
"Incognito 14"" Pendant - Clear/Chrome","Ominous glows of LED illuminated glass spheres appear behind glass shades that are opaque when not lit. These deformed sphere shapes of glass are purposely oblong and available in either Mirror plated glass or
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/incognito-14-pendant--clear-chrome/SM31086CLPC,https://www.studiomlighting.com/products_main_image/SM31086CLPC.jpg,SM31086CLPC,1113
"Incognito 8"" Surface Mount - Clear/Chrome","Ominous glows of LED illuminated glass spheres appear behind glass shades that are opaque when not lit. These deformed sphere shapes of glass are purposely oblong and available in either Mirror plated glass or
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/incognito-8-surface-mount--clear-chrome/SM31080CLPC,https://www.studiomlighting.com/products_main_image/SM31080CLPC.jpg,SM31080CLPC,1113
Norma Jeane Single Pendant,"They say ""Diamonds are Girl's Best Friend,"" and this show-stopping classic renews the glitz and glamour of another time. Satin Brass ringlets form a sphere that house diamond-like crystal elements illuminated f
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/norma-jeane-single-pendant/SM23771BCSBR,https://www.studiomlighting.com/products_main_image/SM23771BCSBR.jpg,SM23771BCSBR,1113
Bobble LED 16-Light Pendant,"Numerous spheres of heavy Bubble Glass are suspended in an avant-garde fashion connected at various points with a contrasting red cord that creates an artistic impression of light. The Polished Chrome canopy
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/bobble-led-16-light-pendant/SM25065691PC,https://www.studiomlighting.com/products_main_image/SM25065691PC.jpg,SM25065691PC,1113
Bobble LED 24-Light Pendant,"Numerous spheres of heavy Bubble Glass are suspended in an avant-garde fashion connected at various points with a contrasting red cord that creates an artistic impression of light. The Polished Chrome canopy
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/bobble-led-24-light-pendant/SM25065891PC,https://www.studiomlighting.com/products_main_image/SM25065891PC.jpg,SM25065891PC,1113
"Crossbar 48"" LED Pendant Wiz Color","Have fun with these LED pendant lights connected by Wiz with full color adjustability. The pendants are Wifi-enabled allowing you to control the lights from your phone or through Wiz enabled devices. Additional
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/crossbar-48-led-pendant-wiz-color/SM356104BK,https://www.studiomlighting.com/products_main_image/SM356104BK.jpg,SM356104BK,1113
"Crossbar 60"" LED Pendant Wiz Color","Have fun with these LED pendant lights connected by Wiz with full color adjustability. The pendants are Wifi-enabled allowing you to control the lights from your phone or through Wiz enabled devices. Additional
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/crossbar-60-led-pendant-wiz-color/SM356106BK,https://www.studiomlighting.com/products_main_image/SM356106BK.jpg,SM356106BK,1113
Continuum 36 LED Pendant,"Elongated tubes of LED light are housed in incredibly small 1"" diameter aluminum and suspended by nearly invisible support cables. Engineered to connect the various lengths end-to-end or with use of the rigid,
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/continuum-36-led-pendant/SM256003FTBK,https://www.studiomlighting.com/products_main_image/SM256003FTBK.jpg,SM256003FTBK,1113
Continuum 48 LED Pendant,"Elongated tubes of LED light are housed in incredibly small 1"" diameter aluminum and suspended by nearly invisible support cables. Engineered to connect the various lengths end-to-end or with use of the rigid,
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/continuum-48-led-pendant/SM256004FTBK,https://www.studiomlighting.com/products_main_image/SM256004FTBK.jpg,SM256004FTBK,1113
Continuum 96 LED Pendant,"Elongated tubes of LED light are housed in incredibly small 1"" diameter aluminum and suspended by nearly invisible support cables. Engineered to connect the various lengths end-to-end or with use of the rigid,
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/continuum-96-led-pendant/SM256008FTBK,https://www.studiomlighting.com/products_main_image/SM256008FTBK.jpg,SM256008FTBK,1113
Sven LED Pendant,"Clear glass domes are suspended from a machined aluminum font finished in your choice of two tone Silver with a Polished Chrome accent or Black with a brushed Coffee finish. Housed inside the machined font is a
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/sven-led-pendant/SM254608BKCOF,https://www.studiomlighting.com/products_main_image/SM254608BKCOF.jpg,SM254608BKCOF,1113
Dwell LED Pendant,"Classic cylinder pendants of White with a very unique feature. The bottom is gimbaled to allow the light to be adjusted 30 degree to direct the light where you most need it. Each fixture is supplied with a repl
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/dwell-led-pendant/SM255004WT,https://www.studiomlighting.com/products_main_image/SM255004WT.jpg,SM255004WT,1113
Dwell LED Pendant,"Classic cylinder pendants of White with a very unique feature. The bottom is gimbaled to allow the light to be adjusted 30 degree to direct the light where you most need it. Each fixture is supplied with a repl
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/dwell-led-pendant/SM255002WT,https://www.studiomlighting.com/products_main_image/SM255002WT.jpg,SM255002WT,1113
Contort LED Pendant,,https://www.studiomlighting.com/product/indoor-lighting/pendants/contort-led-pendant/SM252679PC,https://www.studiomlighting.com/products_main_image/SM252679PC.jpg,SM252679PC,1113
Contort LED Wall Sconce,,https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/contort-led-wall-sconce/SM252674PC,https://www.studiomlighting.com/products_main_image/SM252674PC.jpg,SM252674PC,1113
Polygon LED Pendant,Hexagonal shaped sections of Polished Chrome are artfully attached to create this magnificent lighting form. Only a few companies in the world have the expertise to construct a fixture of this caliber.,https://www.studiomlighting.com/product/indoor-lighting/pendants/polygon-led-pendant/SM254893PC,https://www.studiomlighting.com/products_main_image/SM254893PC.jpg,SM254893PC,1113
Majestic 21-Light Chandelier,"Hand-formed glass petals of Clear and Champagne-tint suspend from a tiered frame of gold and accented with petals of solid metal finished in Gold Leaf. Numerous candelabra sockets are strategically placed withi
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/majestic-21-light-chandelier/SM362328CLCMPGL,https://www.studiomlighting.com/products_main_image/SM362328CLCMPGL.jpg,SM362328CLCMPGL,1113
Majestic 12-Light Chandelier,"Hand-formed glass petals of Clear and Champagne-tint suspend from a tiered frame of gold and accented with petals of solid metal finished in Gold Leaf. Numerous candelabra sockets are strategically placed withi
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/majestic-12-light-chandelier/SM362325CLCMPGL,https://www.studiomlighting.com/products_main_image/SM362325CLCMPGL.jpg,SM362325CLCMPGL,1113
Majestic 18-Light Chandelier,"Hand-formed glass petals of Clear and Champagne-tint suspend from a tiered frame of gold and accented with petals of solid metal finished in Gold Leaf. Numerous candelabra sockets are strategically placed withi
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/majestic-18-light-chandelier/SM362326CLCMPGL,https://www.studiomlighting.com/products_main_image/SM362326CLCMPGL.jpg,SM362326CLCMPGL,1113
Majestic 10-Light Flush Mount,"Hand-formed glass petals of Clear and Champagne-tint suspend from a tiered frame of gold and accented with petals of solid metal finished in Gold Leaf. Numerous candelabra sockets are strategically placed withi
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/majestic-10-light-flush-mount/SM362320CLCMPGL,https://www.studiomlighting.com/products_main_image/SM362320CLCMPGL.jpg,SM362320CLCMPGL,1113
Majestic 3-Light Wall Sconce,"Hand-formed glass petals of Clear and Champagne-tint suspend from a tiered frame of gold and accented with petals of solid metal finished in Gold Leaf. Numerous candelabra sockets are strategically placed withi
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/majestic-3-light-wall-sconce/SM362322CLCMPGL,https://www.studiomlighting.com/products_main_image/SM362322CLCMPGL.jpg,SM362322CLCMPGL,1113
Unity 5-Light LED Pendant,"Abstract shapes of stainless steel are finished in Brushed Champagne or Black Chrome and intersect to create an intriguing sculpture of light. Unity provides both art and illumination for those searching for a
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/unity-5-light-led-pendant/SM254616BC,https://www.studiomlighting.com/products_main_image/SM254616BC.jpg,SM254616BC,1113
Willow 12-Light Chandelier,Metal is formed in a branch-like design and finished in a rich Silver Gold. Handmade pendants of Piastra like Ice glass are draped from the frame to complete this designer look.,https://www.studiomlighting.com/product/indoor-lighting/chandeliers/willow-12-light-chandelier/SM266288ICSG,https://www.studiomlighting.com/products_main_image/SM266288ICSG.jpg,SM266288ICSG,1113
Signature LED Pendant,"Organic lines sweep across horizontally and terminate as if a signature was written in 3 dimensions. Finished in a rich Brushed Champagne, this collection is as much a sculpture as it is a functional light sour
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/signature-led-pendant/SM250468BC,https://www.studiomlighting.com/products_main_image/SM250468BC.jpg,SM250468BC,1113
Comet Wall Sconce,The Comet collection's Polished Chrome and thousands of Beveled Glass Crystals creates countless reflective surfaces that delicately and boldly illuminate with its xenon light source.,https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/comet-wall-sconce/SM264202BCPC,https://www.studiomlighting.com/products_main_image/SM264202BCPC.jpg,SM264202BCPC,1113
Comet Mini Pendant,The Comet collection's Polished Chrome and thousands of Beveled Glass Crystals creates countless reflective surfaces that delicately and boldly illuminate with its xenon light source.,https://www.studiomlighting.com/product/indoor-lighting/pendants/comet-mini-pendant/SM964200BCPC,https://www.studiomlighting.com/products_main_image/SM964200BCPC.jpg,SM964200BCPC,1113
Comet 7-Light Flush Mount,The Comet collection's Polished Chrome and thousands of Beveled Glass Crystals creates countless reflective surfaces that delicately and boldly illuminate with its xenon light source.,https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/comet-7-light-flush-mount/SM264200BCPC,https://www.studiomlighting.com/products_main_image/SM264200BCPC.jpg,SM264200BCPC,1113
Comet 10-Light Pendant,The Comet collection's Polished Chrome and thousands of Beveled Glass Crystals creates countless reflective surfaces that delicately and boldly illuminate with its xenon light source.,https://www.studiomlighting.com/product/indoor-lighting/pendants/comet-10-light-pendant/SM264205BCPC,https://www.studiomlighting.com/products_main_image/SM264205BCPC.jpg,SM264205BCPC,1113
Comet 7-Light Pendant,The Comet collection's Polished Chrome and thousands of Beveled Glass Crystals creates countless reflective surfaces that delicately and boldly illuminate with its xenon light source.,https://www.studiomlighting.com/product/indoor-lighting/pendants/comet-7-light-pendant/SM264206BCPC,https://www.studiomlighting.com/products_main_image/SM264206BCPC.jpg,SM264206BCPC,1113
Comet 13-Light Pendant,The Comet collection's Polished Chrome and thousands of Beveled Glass Crystals creates countless reflective surfaces that delicately and boldly illuminate with its xenon light source.,https://www.studiomlighting.com/product/indoor-lighting/pendants/comet-13-light-pendant/SM264207BCPC,https://www.studiomlighting.com/products_main_image/SM264207BCPC.jpg,SM264207BCPC,1113
Comet 21-Light Pendant,The Comet collection's Polished Chrome and thousands of Beveled Glass Crystals creates countless reflective surfaces that delicately and boldly illuminate with its xenon light source.,https://www.studiomlighting.com/product/indoor-lighting/pendants/comet-21-light-pendant/SM264209BCPC,https://www.studiomlighting.com/products_main_image/SM264209BCPC.jpg,SM264209BCPC,1113
Chantilly 12-Light Chandelier,"Chantilly collection features metal frames gracefully draped with Nickel finished jewelry chain. Metal trim rings of Polished Nickel add sharp contrast to the softness of the chain, which conceals the xenon lig
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/chantilly-12-light-chandelier/SM261466NKPN,https://www.studiomlighting.com/products_main_image/SM261466NKPN.jpg,SM261466NKPN,1113
Chantilly 14-Light Chandelier,"Chantilly collection features metal frames gracefully draped with Nickel finished jewelry chain. Metal trim rings of Polished Nickel add sharp contrast to the softness of the chain, which conceals the xenon lig
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/chantilly-14-light-chandelier/SM261467NKPN,https://www.studiomlighting.com/products_main_image/SM261467NKPN.jpg,SM261467NKPN,1113
Chantilly 2-Light Wall Sconce,"Chantilly collection features metal frames gracefully draped with Nickel finished jewelry chain. Metal trim rings of Polished Nickel add sharp contrast to the softness of the chain, which conceals the xenon lig
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/chantilly-2-light-wall-sconce/SM261469NKPN,https://www.studiomlighting.com/products_main_image/SM261469NKPN.jpg,SM261469NKPN,1113
Chantilly 6-Light Flush Mount,"Chantilly collection features metal frames gracefully draped with Nickel finished jewelry chain. Metal trim rings of Polished Nickel add sharp contrast to the softness of the chain, which conceals the xenon lig
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/chantilly-6-light-flush-mount/SM261460NKPN,https://www.studiomlighting.com/products_main_image/SM261460NKPN.jpg,SM261460NKPN,1113
Chantilly 6-Light Chandelier,"Chantilly collection features metal frames gracefully draped with Nickel finished jewelry chain. Metal trim rings of Polished Nickel add sharp contrast to the softness of the chain, which conceals the xenon lig
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/chantilly-6-light-chandelier/SM261464NKPN,https://www.studiomlighting.com/products_main_image/SM261464NKPN.jpg,SM261464NKPN,1113
Chantilly 10-Light Chandelier,"Chantilly collection features metal frames gracefully draped with Nickel finished jewelry chain. Metal trim rings of Polished Nickel add sharp contrast to the softness of the chain, which conceals the xenon lig
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/chantilly-10-light-chandelier/SM261465NKPN,https://www.studiomlighting.com/products_main_image/SM261465NKPN.jpg,SM261465NKPN,1113
Tulum 36 LED Outdoor Fandelight,"Hand woven rattan wicker in a natural or darkened finish are shaped into a sloping drum shade with an internal fan and LED light source within them. The contrasting Dark Bronze finish of the metalwork encases a
read more...",https://www.studiomlighting.com/product/indoor-lighting/fan/tulum-36-led-outdoor-fandelight/SM661012NADBZ,https://www.studiomlighting.com/products_main_image/SM661012NADBZ.jpg,SM661012NADBZ,1113
Tulum 36 Wifi-Enabled LED Fandelight,"Hand woven rattan wicker in a natural or darkened finish are shaped into a sloping drum shade with an internal fan and LED light source within them. The contrasting Dark Bronze finish of the metalwork encases a
read more...",https://www.studiomlighting.com/product/indoor-lighting/fan/tulum-36-wifi-enabled-led-fandelight/SM661014NADBZ,https://www.studiomlighting.com/products_main_image/SM661014NADBZ.jpg,SM661014NADBZ,1113
Odeon 6-Light Chandelier,"Boldly beveled tapered glass panels are arranged around a metal frame finished in either Black or elegant Golden Silver. Evocative of an earlier era, the glitz and glamor of the Odeon collection is a timeless c
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/odeon-6-light-chandelier/SM261866BCBK,https://www.studiomlighting.com/products_main_image/not.jpg,SM261866BCBK,1113
Odeon 10-Light Chandelier,"Boldly beveled tapered glass panels are arranged around a metal frame finished in either Black or elegant Golden Silver. Evocative of an earlier era, the glitz and glamor of the Odeon collection is a timeless c
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/odeon-10-light-chandelier/SM261869BCBK,https://www.studiomlighting.com/products_main_image/SM261869BCBK.jpg,SM261869BCBK,1113
Odeon 8-Light WiFi-enabled LED Fandelight,"Boldly beveled tapered glass panels are arranged around a metal frame finished in either Black or elegant Golden Silver. Evocative of an earlier era, the glitz and glamor of the Odeon collection is a timeless c
read more...",https://www.studiomlighting.com/product/indoor-lighting/fan/odeon-8-light-wifi-enabled-led-fandelight/SM661018BK,https://www.studiomlighting.com/products_main_image/SM661018BK.jpg,SM661018BK,1113
Timber Wifi-Enabled LED Fandelight,"A modern configuration of rustic elements, this Fandelight features a Driftwood finish on ring supported by brackets and thin struts in a contrasting Black steel. Within this timber wheel is an inner Black ring
read more...",https://www.studiomlighting.com/product/indoor-lighting/fan/timber-wifi-enabled-led-fandelight/SM661011DWBK,https://www.studiomlighting.com/products_main_image/SM661011DWBK.jpg,SM661011DWBK,1113
Citadel 10-Light Chandelier,"Forged arms finished in Chestnut Bronze are suspended in a mobile-like fashion to create an interesting work of art. Suspended from the hook at each end are beautiful hand formed Clear piastra-styled glass whic
read more...",https://www.studiomlighting.com/product/indoor-lighting/chandeliers/citadel-10-light-chandelier/SM267607CLCHB,https://www.studiomlighting.com/products_main_image/SM267607CLCHB.jpg,SM267607CLCHB,1113
