name,description,link_url,image_url,manufacturer_id
BOW LX II,"The BOW LX II creates a 110,000+ lumen site lighting package for high light level LED applications. A dedicated heat sink for each LED array maximizes the thermal management characteristics of the BOW LX. An adjustable knuckle slip fits over a 2 3/8″ Tenon, and allows for up to 50 degrees of vertical adjustment in 10 degree increments from horizontal, as well as full side to side adjustment.",https://visionairelighting.com/products/bow-lx-ii/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v12.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v16.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v26.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v19.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v18.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v13.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v11.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v21.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v5.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v4.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v2.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v20.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v17.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v14.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v7.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v27.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v15.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v9.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v8.2.png', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v22.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/bow_lx_prod_img_web_v23.2.png', 'https://visionairelighting.com/wp-content/uploads/2018/02/bow_lx_prod_img_web_v10.jpg']",159
BOW SX II Array,"The BOW SX II Array creates a 35,000+ lumen site lighting package for high light level LED applications. A dedicated heat sink for each LED array maximizes the thermal management characteristics of the BOW SX II Array. Multiple mounting options including an adjustable knuckle slip fits over a 2 3/8″ tenon, and allows for up to 50 degrees of vertical adjustment in 10 degree increments from horizontal, as well as full side to side adjustment. A Bolt-On Arm that utilizes a 2 piece cleat system for easy installation. A Mast Arm Fitter that fits over a 2 3/8″ tenon. A Post Top Mount that fits over a 2 3/8″ tenon and is adjustable up to 45° and a Trunnion Mount that is adjustable up to 45°.",https://visionairelighting.com/products/bow-sx-ii-array/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/Copia-de-DSC_0374-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/Copia-de-DSC_0338-scaled.jpg']",159
BOW SX II,"The BOW SX II creates a 17,000+ lumen site lighting package for high light level LED applications. A dedicated heat sink for each LED maximizes the thermal management characteristics of the BOW SX II. Multiple mounting options including an adjustable knuckle slip fits over a 2 3/8″ tenon, and allows for up to 50 degrees of vertical adjustment in 10 degree increments from horizontal, as well as full side to side adjustment. A Bolt-On Arm that utilizes a 2 piece cleat system for easy installation. A Mast Arm Fitter that fits over a 2 3/8″ tenon. A Post Top Mount that fits over a 2 3/8″ tenon and is adjustable up to 45° and a Trunnion Mount that is adjustable up to 45°.",https://visionairelighting.com/products/bow-sx-ii/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/Copia-de-DSC_0257-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/Copia-de-DSC_0316-scaled.jpg']",159
Lusso Large Arm Mount, ,https://visionairelighting.com/products/lusso-large-arm-mount/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-L-AM-Gallery-01.png']",159
Lusso Medium Arm Mount," The Lusso Collection powered by ARRAY from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-medium-arm-mount/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Array-M-AM-Gallery-01.png']",159
Lusso Medium Arm Mount – Serenity Lens,"The Lusso Collection powered by ARRAY from Visionaire Lighting can elegantly compliment the daytime architecture of your space, while providing nighttime illumination that is up to task and equally as elegant. The collection consists of a wall sconce, bollard, single or twin arm post top and a beautiful pole mount. Available in two housings sizes and lumen packages up to 55,000 lumens thanks to our performance ARRAY LED platform. Scale and design creativity has no limits for any application.",https://visionairelighting.com/products/lusso-medium-arm-mount-serenity-lens/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2019/09/Screen-Shot-2019-09-13-at-9.20.20-AM.png', 'https://visionairelighting.com/wp-content/uploads/2019/10/Lusso-Medium-arm-Mount-Gallery-1.png']",159
PGS-3, ,https://visionairelighting.com/products/pgs-3/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/11/PGS-3-gallery-pic.png']",159
PGS-2,The PGS-2 LED luminaire from Visionaire incorporates our single chip LED technology while maintaining a traditional architectural form factor. The LEDs performance and life are maximized by the unique integral aluminum heat sink. It is an ideal retrofit for the high-maintenance HID fixtures of yesterday.,https://visionairelighting.com/products/pgs2/,['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg'],159
PGS-1,The PGS-1 LED luminaire from Visionaire combines contemporary design with new LED technology while maintaining a traditional architectural fixture image. The LEDs Performance and Life are maximized by the unique integral aluminum heat sink. It is an ideal replacement for the high-maintenance HID fixtures of yesterday.,https://visionairelighting.com/products/pgs1/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/pgs_prod_img_web_v4.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/pgs_prod_img_web_v3.2.png']",159
PGR-3,The PGR-3 LED luminaire from Visionaire combines contemporary design with new LED technology while maintaining a traditional fixture image. The LEDs Performance and Life are maximized by the unique integral aluminum heat sink. It is an ideal replacement for the high-maintenance fluorescent or HID fixtures of yesterday.,https://visionairelighting.com/products/pgr-3/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/11/PGR-3-thumbnail-pic.png', 'https://visionairelighting.com/wp-content/uploads/2020/11/PGR-3-gallery-pic.png']",159
PGR-2,no description available,https://visionairelighting.com/products/pgr2/,['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg'],159
PGR-1,The PGR-1 LED luminaire from Visionaire combines contemporary design with new LED technology while maintaining a traditional fixture image. The LEDs Performance and Life are maximized by the unique integral aluminum heat sink. It is an ideal replacement for the high-maintenance fluorescent or HID fixtures of yesterday.,https://visionairelighting.com/products/pgr1/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/pgr_prod_img_web_v3.1.png']",159
Aria 1 Array,"Contemporary design meets the new generation of LED green technology in this stunning lumenaire, the Aria Array. The Aria Array series provides over fifty percent energy savings over traditional HID light sources; and offers excellent beam control and LED life beyond 100,000 hours. Aria Array is offered in ten optical distributions. The Aria Array LEDs fully-sealed housing features an exceptionally well-designed thermal management system that provides superior heat dissipation. The popular Aria Array is the perfect compliment to any university campus, business park, or walkway project where contemporary, architectural design is desired.",https://visionairelighting.com/products/aria-1-array/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v4.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v5.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v2.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/Area_Aria_Bluesky-with-cap1.png', 'https://visionairelighting.com/wp-content/uploads/2018/01/Toyota-024.jpg']",159
Aria 1,"Visionaire Lighting proudly presents the Aria, a one-of-a-kind fixture diverse enough to complement a wide range of area applications. This unique member of the Aria series features a wide selection of sources, wattages and optics.",https://visionairelighting.com/products/aria-1/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2020/10/Aria_LED_PTAM_Univ-of-Mich_027-scaled.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v4.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v5.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/aria_1_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/Area_Aria_Bluesky-with-cap1.png', 'https://visionairelighting.com/wp-content/uploads/2020/10/Aria_LED_4-Brs_BZ_City-College_San-Francisco_CA.jpg']",159
American,American LED utilizes the popular site lighting shape that will integrate nicely in any parking area. The high performance of the American LED allows for great light levels AND great aesthetics in one fixture package.,https://visionairelighting.com/products/american/,"['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/01/american_prod_img_web_v1.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/american_led_prod_img_web_v2.1.png', 'https://visionairelighting.com/wp-content/uploads/2018/01/american_led_prod_img_web_v3.jpg', 'https://visionairelighting.com/wp-content/uploads/2018/03/american_led_prod_img_web_v4.png', 'https://visionairelighting.com/wp-content/uploads/2018/03/american_led_prod_img_web1.1.png']",159
Concourse,Applications,https://visionairelighting.com/products/concourseled/,['https://visionairelighting.com/wp-content/uploads/2019/08/Motion-Sensor-Default-Setting.jpg'],159
